prop_id,srch_destination_id,time_idx,srch_length_of_stay,srch_room_count,srch_saturday_night_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,prop_review_score,prop_starrating,random_bool,position,price_usd,promotion_flag,gross_bookings_usd,booking_bool,click_bool,comp_rate,comp_inv
87652,21871,175,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,28,-0.142823536,0,-0.131147362,0,0,0,0
87652,21871,176,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,37,1.378301836,0,-0.131147362,0,0,1,0
87652,21871,177,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,29,0.047219477,0,-0.131147362,0,0,0,0
87652,21871,178,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,16,-0.571934019,0,-0.131147362,0,0,1,0
87652,21871,179,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,21,0.978488837,0,-0.131147362,0,0,0,0
87652,21871,180,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,32,0.082571774,0,-0.131147362,0,0,0,0
87652,21871,181,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,21,0.697428306,0,-0.131147362,0,0,0,0
87652,21871,182,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,14,0.280818083,0,-0.131147362,0,0,0,0
87652,21871,183,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,16,-0.56451199,0,-0.131147362,0,0,1,0
87652,21871,184,1,2,1,0.276317057,-0.57364144,0.528127211,4,4,0,16,-0.353765422,0,-0.131147362,0,0,1,0
87652,21871,185,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,28,0.618129783,0,-0.131147362,0,0,0,0
87652,21871,186,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,30,0.72106161,0,-0.131147362,0,0,0,0
87652,21871,187,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,9,-0.390875568,0,-0.131147362,0,0,1,0
87652,21871,188,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,25,0.341952167,0,-0.131147362,0,0,0,0
87652,21871,189,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,15,-0.232473838,0,-0.131147362,0,0,0,0
87652,21871,190,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,27,-0.115283901,0,-0.131147362,0,0,1,0
87652,21871,191,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,15,-0.232473838,0,-0.131147362,0,0,0,0
87652,21871,192,5,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,27,-0.316655275,0,-0.131147362,0,0,1,0
87652,21871,193,3,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,25,-0.118604283,0,-0.131147362,0,0,1,0
87652,21871,194,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,14,0.337459886,0,-0.131147362,0,0,0,0
87652,21871,195,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,15,0.119095971,0,-0.131147362,0,0,0,0
87652,21871,196,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,9,-0.154347213,0,-0.131147362,0,0,0,0
87652,21871,197,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,16,-0.448493953,0,-0.131147362,0,0,1,0
87652,21871,198,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,2,0.043899095,0,-0.131147362,0,0,1,0
87652,21871,199,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,18,1.324003832,0,-0.131147362,0,0,0,0
87652,21871,200,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,37,1.028685193,0,-0.131147362,0,0,0,0
87652,21871,201,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,28,-0.17329292,0,-0.131147362,0,0,0,0
87652,21871,202,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,1,16,-0.17329292,0,-0.131147362,0,0,-1,0
87652,21871,203,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,28,0.783172276,0,-0.131147362,0,0,-1,0
87652,21871,204,4,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,33,0.259919211,0,-0.131147362,0,0,1,0
87652,21871,205,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,25,-0.19145736,0,-0.131147362,0,0,1,0
87652,21871,206,5,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,28,0.389414091,0,-0.131147362,0,0,0,0
87652,21871,207,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,32,0.248200218,0,-0.131147362,0,0,0,0
87652,21871,208,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,1,16,0.637856756,0,-0.131147362,0,0,0,0
87652,21871,209,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,35,0.255817563,0,-0.131147362,0,0,0,0
87652,21871,210,3,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,24,-0.129932643,0,-0.131147362,0,0,0,0
87652,21871,211,2,2,1,0.276317057,-0.57364144,0.522578404,4,4,1,34,0.237653123,0,-0.131147362,0,0,1,0
87652,21871,212,4,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,30,0.080032659,0,-0.131147362,0,0,1,0
87652,21871,213,4,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,27,0.392929789,0,-0.131147362,0,0,1,0
87652,21871,214,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,1,34,0.136088512,0,-0.131147362,0,0,0,0
87652,21871,215,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,21,0.331209756,0,-0.131147362,0,0,0,0
87652,21871,216,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,1,6,-0.235794219,0,-0.131147362,0,0,1,0
87652,21871,217,3,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,27,-0.353765422,0,-0.131147362,0,0,-1,0
87652,21871,218,4,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,31,-0.097119461,0,-0.131147362,0,0,1,0
87652,21871,219,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,1,10,-0.62076316,0,-0.131147362,0,0,1,0
87652,21871,220,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,25,0.268708456,0,-0.131147362,0,0,0,0
87652,21871,221,4,1,1,0.276317057,-0.57364144,0.522578404,4,4,1,10,-0.280717028,0,-0.131147362,0,0,1,0
87652,21871,222,4,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,21,-0.241458399,0,-0.131147362,0,0,0,0
87652,21871,223,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,1,10,-0.705139914,0,-0.131147362,0,0,1,0
87652,21871,224,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,37,0.289021379,0,-0.131147362,0,0,0,0
87652,21871,225,3,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,6,1.107593083,0,-0.131147362,0,0,0,0
87652,21871,226,3,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,20,0.34742103,0,-0.131147362,0,0,0,0
87652,21871,227,5,1,0,0.276317057,-0.57364144,0.522578404,4,4,1,31,0.216168302,0,-0.131147362,0,0,1,0
87652,21871,228,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,36,0.522815301,0,-0.131147362,0,0,0,0
87652,21871,229,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,33,0.822235588,0,-0.131147362,0,0,0,0
87652,21871,230,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,10,0.241950088,0,-0.131147362,0,0,0,0
87652,21871,231,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,19,-0.010789541,0,-0.131147362,0,0,1,0
87652,21871,232,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,10,-0.627794556,0,-0.131147362,0,0,1,0
87652,21871,233,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,31,0.444102728,0,-0.131147362,0,0,0,0
87652,21871,234,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,31,0.47066578,0,-0.131147362,0,0,0,0
87652,21871,235,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,9,1.537289516,0,-0.131147362,0,0,0,0
87652,21871,236,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,14,-0.685217624,0,-0.131147362,0,0,1,0
87652,21871,237,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,37,0.780047211,0,-0.131147362,0,0,0,0
87652,21871,238,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,31,0.548792404,0,-0.131147362,0,0,0,0
87652,21871,239,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,36,0.528479482,0,-0.131147362,0,0,0,0
87652,21871,240,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,27,0.217926151,0,-0.131147362,0,0,0,0
87652,21871,241,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,15,-0.694202186,0,-0.131147362,0,0,1,0
87652,21871,242,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,26,0.474767428,0,-0.131147362,0,0,0,0
87652,21871,243,2,2,1,0.276317057,-0.57364144,0.528127211,4,4,0,25,0.281599349,0,-0.131147362,0,0,0,0
87652,21871,244,1,2,0,0.276317057,-0.57364144,0.528127211,4,4,0,26,0.323201777,0,-0.131147362,0,0,1,0
87652,21871,245,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,20,0.59215268,0,-0.131147362,0,0,0,0
87652,21871,246,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,20,0.587855716,0,-0.131147362,0,0,0,0
87652,21871,247,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,21,0.412070812,0,-0.131147362,0,0,0,0
87652,21871,248,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,19,0.457774887,0,-0.131147362,0,0,0,0
87652,21871,249,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,22,1.014817717,0,-0.131147362,0,0,0,0
87652,21871,250,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,29,0.197222595,0,-0.131147362,0,0,1,0
87652,21871,251,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,7,0.66598234,0,-0.131147362,0,0,0,0
87652,21871,252,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,26,0.691764126,0,-0.131147362,0,0,0,0
87652,21871,253,1,2,0,0.276317057,-0.57364144,0.528127211,4,4,0,28,0.396054854,0,-0.131147362,0,0,0,0
87652,21871,254,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,20,0.705045652,0,-0.131147362,0,0,0,0
87652,21871,255,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,19,0.118119388,0,-0.131147362,0,0,0,0
87652,21871,256,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,3,-0.436384327,0,-0.131147362,0,0,1,0
87652,21871,257,4,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,2,1.360918662,0,-0.131147362,0,0,1,0
87652,21871,258,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,4,0.557776966,0,-0.131147362,0,0,0,0
87652,21871,259,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,6,0.959347814,0,-0.131147362,0,0,0,0
87652,21871,260,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,33,1.456819093,0,-0.131147362,0,0,0,0
87652,21871,261,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,14,1.704089859,0,-0.131147362,0,0,0,0
87652,21871,262,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,14,0.419883474,0,-0.131147362,0,0,0,0
87652,21871,263,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,31,0.381601428,0,-0.131147362,0,0,1,0
87652,21871,264,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,26,-0.029344615,0,-0.131147362,0,0,1,0
87652,21871,265,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,19,0.560316081,0,-0.131147362,0,0,0,0
87652,21871,266,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,31,0.560316081,0,-0.131147362,0,0,0,0
87652,21871,267,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,15,1.701550743,0,-0.131147362,0,0,0,0
87652,21871,268,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,14,-0.010398908,0,-0.131147362,0,0,0,0
87652,21871,269,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,25,2.082027403,0,-0.131147362,0,0,0,0
87652,21871,270,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,1,-0.257669674,0,-0.131147362,0,0,-1,0
87652,21871,271,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,26,-0.428766981,0,-0.131147362,0,0,0,0
87652,21871,272,1,2,1,0.276317057,-0.57364144,0.528127211,4,4,1,1,0.370077751,0,-0.131147362,0,0,0,0
87652,21871,273,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,27,0.529260748,0,-0.131147362,0,0,0,0
87652,21871,274,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,32,-0.00805511,0,-0.131147362,0,0,0,0
87652,21871,275,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,31,-0.00746916,0,-0.131147362,0,0,0,0
87652,21871,276,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,22,-0.00746916,0,-0.131147362,0,0,0,0
87652,21871,277,1,2,1,0.276317057,-0.57364144,0.522578404,4,4,1,29,0.650747648,0,-0.131147362,0,0,-1,0
87652,21871,278,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,16,-0.27153715,0,-0.131147362,0,0,0,0
87652,21871,279,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,36,0.011476546,0,-0.131147362,0,0,0,0
87652,21871,280,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,8,-0.274076265,0,-0.131147362,0,0,0,0
87652,21871,281,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,1,21,-0.050438803,0,-0.131147362,0,0,0,0
87652,21871,282,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,18,-0.012352074,0,-0.131147362,0,0,0,0
87652,21871,283,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,31,-0.012352074,0,-0.131147362,0,0,0,0
87652,21871,284,3,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,15,0.348788246,0,-0.131147362,0,0,0,0
87652,21871,285,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,25,0.154448269,0,-0.131147362,0,0,0,0
87652,21871,286,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,1,15,0.574769507,0,-0.131147362,0,0,-1,0
87652,21871,287,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,34,-0.036766644,0,-0.131147362,0,0,0,0
87652,21871,288,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,33,-0.036766644,0,-0.131147362,0,0,0,0
87652,21871,289,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,30,1.193337053,0,-0.131147362,0,0,0,0
87652,21871,290,3,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,12,0.238825023,0,-0.131147362,0,0,-1,0
87652,21871,291,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,36,0.775164297,0,-0.131147362,0,0,-1,0
87652,21871,292,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,19,-0.144386069,0,-0.131147362,0,0,1,0
87652,21871,293,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,31,-0.010398908,0,-0.131147362,0,0,-1,0
87652,21871,294,6,1,0,0.276317057,-0.57364144,0.522578404,4,4,1,6,-0.27153715,0,-0.131147362,0,0,0,0
87652,21871,295,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,21,-0.546738183,0,-0.131147362,0,0,0,0
87652,21871,296,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,35,0.928487797,0,-0.131147362,0,0,0,0
87652,21871,297,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,31,-0.182668115,0,-0.131147362,0,0,-1,0
87652,21871,298,3,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,21,1.511117097,0,-0.131147362,0,0,0,0
87652,21871,299,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,1,21,-0.151417465,0,-0.131147362,0,0,0,0
87652,21871,300,3,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,18,-0.181496215,0,-0.131147362,0,0,0,0
87652,21871,301,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,22,-0.733265498,0,-0.131147362,0,0,0,0
87652,21871,302,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,26,0.163042197,0,-0.131147362,0,0,0,0
87652,21871,303,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,22,-0.712561943,0,-0.131147362,0,0,0,0
87652,21871,304,1,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,36,0.412852078,0,-0.131147362,0,0,0,0
87652,21871,305,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,0,10,-0.749281456,0,-0.131147362,0,0,0,0
87652,21871,306,2,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,8,0.075345062,0,-0.131147362,0,0,0,0
87652,21871,307,2,1,1,0.276317057,-0.57364144,0.522578404,4,4,1,7,0.724381992,0,-0.131147362,0,0,1,0
87652,21871,308,5,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,31,0.533362396,0,-0.131147362,0,0,0,0
87652,21871,309,1,1,0,0.276317057,-0.57364144,0.522578404,4,4,0,32,0.571644442,0,-0.131147362,0,0,0,0
87652,21871,310,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,30,0.560511398,0,-0.131147362,0,0,0,0
87652,21871,311,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,32,0.824384071,0,-0.131147362,0,0,-1,0
87652,21871,312,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,6,0.591957364,0,-0.131147362,0,0,-1,0
87652,21871,313,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,4,0.47007983,0,-0.131147362,0,1,1,0
87652,21871,314,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,30,0.455040455,0,-0.131147362,0,0,0,0
87652,21871,315,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,26,0.724577308,0,-0.131147362,0,0,1,0
87652,21871,316,2,3,1,0.276317057,-0.57364144,0.528127211,4,4,0,26,0.724577308,0,-0.131147362,0,0,1,0
87652,21871,317,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,15,0.612465603,0,-0.131147362,0,0,0,0
87652,21871,318,4,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,21,1.50584355,0,-0.131147362,0,0,-1,0
87652,21871,319,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,19,-0.354351371,0,-0.131147362,0,0,0,0
87652,21871,320,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,22,0.841767245,0,-0.131147362,0,0,-1,0
87652,21871,321,5,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,19,0.939425525,0,-0.131147362,0,0,0,0
87652,21871,322,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,35,1.916008327,0,-0.131147362,0,0,1,0
87652,21871,323,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,34,2.721884455,0,-0.131147362,0,0,-1,0
87652,21871,324,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,34,2.721884455,0,-0.131147362,0,0,-1,0
87652,21871,325,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,16,0.368124586,0,-0.131147362,0,0,1,0
87652,21871,326,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,14,-0.342046428,0,-0.131147362,0,0,0,0
87652,21871,327,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,31,0.612270286,0,-0.131147362,0,0,1,0
87652,21871,328,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,12,0.197027279,0,1.545361681,1,1,1,0
87652,21871,329,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,13,0.3116781,0,-0.131147362,0,0,0,0
87652,21871,330,4,2,0,0.276317057,-0.57364144,0.528127211,4,4,0,18,0.61773915,0,-0.131147362,0,0,0,0
87652,21871,331,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,30,1.574594979,0,-0.131147362,0,0,0,0
87652,21871,332,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,14,1.918938075,0,-0.131147362,0,0,-1,0
87652,21871,333,6,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,26,1.349590302,0,-0.131147362,0,0,0,0
87652,21871,334,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,21,-0.36919543,0,-0.131147362,0,0,1,0
87652,21871,335,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,28,1.512288996,0,-0.131147362,0,0,1,0
87652,21871,336,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,27,-0.371343912,0,-0.131147362,0,0,1,0
87652,21871,337,4,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,24,0.085306206,0,-0.131147362,0,0,0,0
87652,21871,338,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,12,2.653718975,0,-0.131147362,0,0,-1,0
87652,21871,339,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,28,0.548792404,0,-0.131147362,0,0,0,0
87652,21871,340,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,15,0.580629003,0,-0.131147362,0,0,1,0
87652,21871,341,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,20,0.066165183,0,-0.131147362,0,0,1,0
87652,21871,342,4,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,10,0.541956324,0,-0.131147362,0,0,0,0
87652,21871,343,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,34,1.32185535,0,-0.131147362,0,0,1,0
87652,21871,344,3,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,21,0.451134124,0,-0.131147362,0,0,1,0
87652,21871,345,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,16,0.617934466,0,-0.131147362,0,0,0,0
87652,21871,346,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,25,0.427696137,0,-0.131147362,0,0,1,0
87652,21871,347,3,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,25,2.561138925,0,-0.131147362,0,0,-1,0
87652,21871,348,5,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,19,0.202300826,0,-0.131147362,0,0,0,0
87652,21871,349,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,27,0.802703932,0,-0.131147362,0,0,0,0
87652,21871,350,5,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,30,0.449766908,0,-0.131147362,0,0,1,0
87652,21871,351,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,35,0.564027096,0,-0.131147362,0,0,0,0
87652,21871,352,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,30,1.459162892,0,-0.131147362,0,0,0,0
87652,21871,353,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,33,1.134937402,0,-0.131147362,0,0,-1,0
87652,21871,354,2,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,30,1.839639551,0,-0.131147362,0,0,0,0
87652,21871,355,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,29,0.601918508,0,-0.131147362,0,0,1,0
87652,21871,356,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,14,0.601918508,0,-0.131147362,0,0,0,0
87652,21871,357,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,19,1.991986469,0,-0.131147362,0,0,-1,0
87652,21871,358,1,2,0,0.276317057,-0.57364144,0.528127211,4,4,0,24,0.531799863,0,-0.131147362,0,0,1,0
87652,21871,359,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,16,0.183159803,0,-0.131147362,0,0,0,0
87652,21871,360,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,22,0.564027096,0,-0.131147362,0,0,0,0
87652,21871,361,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,19,-0.102393008,0,-0.131147362,0,0,0,0
87652,21871,362,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,27,1.611509809,0,-0.131147362,0,0,0,0
87652,21871,363,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,15,-0.673889264,0,-0.131147362,0,0,0,0
87652,21871,364,11,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,22,0.158159283,0,-0.131147362,0,0,-1,0
87652,21871,365,1,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,29,2.382619589,0,-0.131147362,0,0,1,0
87652,21871,366,8,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,21,0.716374013,0,-0.131147362,0,0,1,0
87652,21871,367,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,8,0.092728236,0,-0.131147362,0,0,0,0
87652,21871,368,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,30,0.630630043,0,-0.131147362,0,0,0,0
87652,21871,369,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,8,0.236285907,0,-0.131147362,0,0,1,0
87652,21871,370,4,1,0,0.276317057,-0.57364144,0.528127211,4,4,1,16,2.590241093,0,-0.131147362,0,0,0,0
87652,21871,371,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,14,1.936907199,0,-0.131147362,0,0,1,0
87652,21871,372,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,36,1.575571562,0,-0.131147362,0,0,0,0
87652,21871,373,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,36,1.575571562,0,-0.131147362,0,0,0,0
87652,21871,374,3,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,28,0.571253808,0,-0.131147362,0,0,1,0
87652,21871,375,4,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,32,1.876945015,0,-0.131147362,0,0,-1,0
87652,21871,376,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,35,2.072261575,0,-0.131147362,0,0,-1,0
87652,21871,377,3,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,7,0.724577308,0,-0.131147362,0,0,1,0
87652,21871,378,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,29,2.367580214,0,-0.131147362,0,0,0,0
87652,21871,379,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,34,1.591978153,0,-0.131147362,0,0,0,0
87652,21871,380,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,28,-0.155519113,0,-0.131147362,0,0,0,0
87652,21871,381,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,16,1.975189244,0,-0.131147362,0,0,0,0
87652,21871,382,3,1,0,0.276317057,-0.57364144,0.528127211,4,4,0,27,2.304492965,0,-0.131147362,0,0,-1,0
87652,21871,383,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,36,1.57850131,0,-0.131147362,0,0,0,0
87652,21871,384,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,4,1.57850131,0,-0.131147362,0,0,0,0
87652,21871,385,2,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,32,1.201540349,0,-0.131147362,0,0,0,0
87652,21871,386,1,2,1,0.276317057,-0.57364144,0.528127211,4,4,0,35,1.589048405,0,-0.131147362,0,0,0,0
87652,21871,387,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,0,29,1.608384744,0,-0.131147362,0,0,0,0
87652,21871,388,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,24,1.017552149,0,-0.131147362,0,0,1,0
87652,21871,389,1,1,1,0.276317057,-0.57364144,0.528127211,4,4,1,2,0.755827958,0,-0.131147362,0,1,-1,0
